Company_Name;period;y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;d1;d2;d3;d4;d5;d6;year;yearfory;periodfory;t;u
ST MARY LAND & EXPLORATION CO;4;0;1.40207388;0.032270145;12.04319798;0.437913936;0.388635748;0.310467513;0.228238089;0.018132451;0.026296732;4.108899601;0;0;0;1;0;0;1995;1998;7;3;6
ST MARY LAND & EXPLORATION CO;5;0;1.76609088;0.096526676;4.114390344;0.51081869;0.397148422;0.479035982;0.367068355;0.071573636;0.137386908;3.152611377;0;0;0;0;1;0;1996;1999;8;4;7
ST MARY LAND & EXPLORATION CO;6;0;1.431416524;0.045576458;8.021938054;0.430749562;0.365611525;0.299000143;0.132562053;0.109505757;0.156213666;6.090525849;0;0;0;0;0;1;1997;2000;9;5;8
STARBUCKS CORP;1;0;4.22714263;0.46196481;2.293069892;2.68259503;1.059317596;0.143149797;0;0.046707486;0.054510679;38.53553829;1;0;0;0;0;0;1992;1995;4;0;3
STARBUCKS CORP;2;0;2.714607759;0.216783869;3.907847865;1.289861133;0.847158381;0.543594633;0.477537921;0.044063616;0.096544912;5.798049066;0;1;0;0;0;0;1993;1996;5;1;4
STARBUCKS CORP;3;0;2.092631995;0.1908297;6.451768483;1.940350448;1.231189045;0.525116563;0.422798559;0.044101443;0.092867932;6.5553023;0;0;1;0;0;0;1994;1997;6;2;5
STARBUCKS CORP;4;0;2.894673879;0.287516714;3.456031911;1.772084731;0.993666938;0.333093395;0.206814821;0.055752299;0.083598361;9.555284828;0;0;0;1;0;0;1995;1998;7;3;6
STARBUCKS CORP;5;0;3.358765864;0.328166438;2.920868108;1.799357742;0.958530882;0.378403634;0.269640755;0.057978594;0.093273701;8.077169565;0;0;0;0;1;0;1996;1999;8;4;7
STARBUCKS CORP;6;0;2.277273086;0.208750258;5.44519029;1.810539915;1.13668488;0.374811913;0.239002431;0.067490172;0.107951789;9.515337143;0;0;0;0;0;1;1997;2000;9;5;8
STARTEK INC;1;0;4.420894465;0.665337275;2.303379498;10.9332842;1.532524238;0.209138418;0.011941068;0.071477687;0.090379516;12.92987631;1;0;0;0;0;0;1997;2000;4;0;3
STARTEK INC;2;0;2.693735091;0.477999027;3.677587642;7.331079988;1.757883315;0.325033355;0.057014946;0.106532338;0.157833484;6.564902379;0;1;0;0;0;0;1998;2001;5;1;4
STARTEK INC;3;0;2.677050749;0.396450928;5.103371971;5.510633134;2.023236554;0.299590873;0.077444488;0.128387637;0.183303775;16.68461449;0;0;1;0;0;0;1999;2002;6;2;5
STARTEK INC;4;0;3.359174757;0.459148042;3.575499592;4.741603281;1.641683636;0.247941251;0.056479496;0.158811936;0.211169588;7.116243124;0;0;0;1;0;0;2000;2003;7;3;6
STARTEK INC;5;0;3.420938425;0.457821344;3.087757272;4.003859652;1.413641185;0.259722964;0.079000096;0.037714958;0.050947087;7.955904187;0;0;0;0;1;0;2001;2004;8;4;7
STARTEK INC;6;0;4.814131162;0.572414384;2.586048596;5.33422299;1.480291413;0.183925479;0.035850406;0.108003789;0.132345498;15.1673365;0;0;0;0;0;1;2002;2005;9;5;8
STARTER CORP;1;0;2.876934007;0.536314276;4.385284244;13.21686484;2.351890545;0.359730417;0.103590882;0.166864247;0.260615608;8.351856659;1;0;0;0;0;0;1993;1996;4;0;3
STARTER CORP;2;0;1.775903668;0.36679436;5.348457796;12.22494902;1.961784156;0.521759812;0.092949713;-0.024646969;-0.0515368;1.779961228;0;1;0;0;0;0;1994;1997;5;1;4
STARTER CORP;3;0;2.104760438;0.428336294;5.126166023;11.9368454;2.195722957;0.434425056;0.076246506;0.007293394;0.012895539;2.494114056;0;0;1;0;0;0;1995;1998;6;2;5
STARTER CORP;4;0;1.917195133;0.387426875;5.594332045;11.39719379;2.167394584;0.453384156;0.053636405;0.009936737;0.018178649;1.819872256;0;0;0;1;0;0;1996;1999;7;3;6
STARTER CORP;5;1;1.38393786;0.211542415;10.42371231;9.285361964;2.205057279;0.579899203;0.064403346;-0.230106964;-0.54774227;0.916830285;0;0;0;0;1;0;1997;2000;8;4;7
STATION CASINOS INC;1;0;0.658144303;-0.050337329;-11.17178442;0.622704018;0.562357789;0.682270486;0.619355864;0.031235281;0.098307774;2.876829772;1;0;0;0;0;0;1993;1996;4;0;3
STATION CASINOS INC;2;0;0.535707201;-0.069684655;-9.626430015;0.729465747;0.670814454;0.798675029;0.762624243;-0.018193147;-0.090367066;1.123515713;0;1;0;0;0;0;1994;1997;5;1;4
STATION CASINOS INC;3;0;1.371051925;0.043650899;12.92767157;0.672825797;0.564304484;0.772190486;0.700941905;0.030788794;0.135151483;0.940716077;0;0;1;0;0;0;1995;1998;6;2;5
STATION CASINOS INC;4;0;0.374429199;-0.093910793;-5.034772257;0.500979182;0.472819456;0.841710436;0.791629689;0.011152094;0.070453754;0.382343869;0;0;0;1;0;0;1996;1999;7;3;6
STATION CASINOS INC;5;0;0.442972219;-0.084615172;-6.995309854;0.634612133;0.591909343;0.858956512;0.813949124;-0.003996259;-0.028333524;0.354981607;0;0;0;0;1;0;1997;2000;8;4;7
STATION CASINOS INC;6;0;2.450330387;0.11805029;3.546556505;0.522977698;0.418672026;0.891611161;0.872126989;-0.007886274;-0.072759096;0.228701045;0;0;0;0;0;1;1998;2001;9;5;8
STATORDYNE CORP;1;1;3.083252658;0.629239766;0;0;0;0.302046784;0;-0.204385965;-0.292836196;13.1645692;1;0;0;0;0;0;1993;1996;4;0;3
STEEL DYNAMICS INC;1;0;2.557467064;0.183562421;2.634912852;0.692365039;0.483670981;0.493450967;0.425772788;-0.018820926;-0.03715519;3.547317398;1;0;0;0;0;0;1996;1999;4;0;3
STEEL DYNAMICS INC;2;0;1.768006478;0.091707989;7.148262874;0.830990149;0.655552816;0.473233763;0.387296005;0.068552401;0.130138183;2.587964537;0;1;0;0;0;0;1997;2000;5;1;4
STEEL DYNAMICS INC;3;0;3.675374612;0.178647228;3.175398013;0.751779098;0.567276053;0.613138727;0.576048392;0.034914653;0.090251093;1.010778122;0;0;1;0;0;0;1998;2001;6;2;5
STEEL DYNAMICS INC;4;0;3.1994474;0.15654789;3.986580855;0.808118783;0.624090822;0.605297129;0.559967709;0.039765782;0.100748652;1.2738348;0;0;0;1;0;0;1999;2002;7;3;6
STEEL DYNAMICS INC;5;0;3.163224596;0.155485937;4.174565286;0.840091892;0.649086193;0.60753987;0.551747908;0.050413561;0.128455242;0.772115875;0;0;0;0;1;0;2000;2003;8;4;7
STEEL DYNAMICS INC;6;0;2.643310106;0.164471933;3.127284344;0.699375729;0.514350503;0.645304881;0.56957364;0.002664186;0.007511199;0.697386985;0;0;0;0;0;1;2001;2004;9;5;8
STEELCASE INC;1;0;1.650402867;0.133150057;9.437370944;1.89779254;1.256586483;0.312714777;0;0.101443299;0.1476;3.601324541;1;0;0;0;0;0;1998;2001;4;0;3
STEELCASE INC;2;0;1.215811045;0.065874375;16.57221385;1.735905355;1.091684224;0.485712405;0.141648352;0.060639979;0.117910639;1.229426598;0;1;0;0;0;0;1999;2002;5;1;4
STEELCASE INC;3;0;1.360988822;0.1012987;12.15071929;1.99139035;1.230852073;0.481628128;0.166751527;0.061355717;0.118362359;1.346764715;0;0;1;0;0;0;2000;2003;6;2;5
STEELCASE INC;4;0;1.310355077;0.070395957;14.7893728;1.481419324;1.041112047;0.475821398;0.217988035;0.000336984;0.00064288;1.535508667;0;0;0;1;0;0;2001;2004;7;3;6
STEELCASE INC;5;0;1.620099499;0.133037315;8.301989751;1.692886589;1.104474425;0.464136282;0.189892209;-0.113611135;-0.212014979;1.488214956;0;0;0;0;1;0;2002;2005;8;4;7
STEELCASE INC;6;0;1.733848705;0.169630702;5.883120125;1.665435962;0.997957796;0.487193668;0.209587514;-0.00987066;-0.01924832;1.855726831;0;0;0;0;0;1;2003;2006;9;5;8
STEIN MART INC;1;0;2.02877615;0.409997935;7.78311097;16.66590789;3.191059426;0.424573958;1.99294E-05;0.159648157;0.277443399;11.44589705;1;0;0;0;0;0;1992;1995;4;0;3
STEIN MART INC;2;0;1.908292183;0.365022638;8.066323045;12.63148199;2.944390514;0.425623492;1.49568E-05;0.14331492;0.249513896;8.74240559;0;1;0;0;0;0;1993;1996;5;1;4
STEIN MART INC;3;0;1.820147625;0.348405275;7.811358714;12.00034356;2.72151858;0.446393445;1.17264E-05;0.119573615;0.215990243;4.171999079;0;0;1;0;0;0;1994;1997;6;2;5
STEIN MART INC;4;0;1.940930512;0.367024556;7.788427446;11.76791852;2.858544122;0.415411746;9.85834E-06;0.102341557;0.175066051;3.413187948;0;0;0;1;0;0;1995;1998;7;3;6
STEIN MART INC;5;0;2.078198937;0.396712239;7.115882099;11.99482166;2.822957518;0.394572629;7.5675E-06;0.118911044;0.196408437;5.363648248;0;0;0;0;1;0;1996;1999;8;4;7
STEIN MART INC;6;0;2.125572755;0.407591906;7.186616019;12.71972345;2.929206521;0.387285478;0;0.128479254;0.209688606;5.871926323;0;0;0;0;0;1;1997;2000;9;5;8
STEINER LEISURE LTD;1;0;2.201239868;0.472501501;5.524414445;19.45749452;2.610294119;0.396758703;0.005627358;0.09269958;0.153669154;13.70083208;1;0;0;0;0;0;1996;1999;4;0;3
STEINER LEISURE LTD;2;0;3.98359511;0.690524275;3.274684135;28.9772256;2.261248887;0.232221235;0.001016047;0.329778926;0.429523375;38.75843575;0;1;0;0;0;0;1997;2000;5;1;4
STEINER LEISURE LTD;3;0;4.607401458;0.668580163;2.826382687;12.93544279;1.889663397;0.185689789;0;0.329444217;0.404568447;52.32158976;0;0;1;0;0;0;1998;2001;6;2;5
STEINER LEISURE LTD;4;0;3.415703279;0.511183273;3.696994731;6.817408269;1.889841867;0.213719892;0;0.318796051;0.40544845;17.73579835;0;0;0;1;0;0;1999;2002;7;3;6
STEINER LEISURE LTD;5;0;2.569112591;0.419066725;4.376599148;5.843631482;1.834087071;0.268228549;0;0.269146633;0.367801494;8.73306572;0;0;0;0;1;0;2000;2003;8;4;7
STEINER LEISURE LTD;6;0;0.942116666;-0.015272692;-68.62817739;1.394875657;1.048137021;0.462619116;0.248198698;0.091086076;0.16950003;3.905275518;0;0;0;0;0;1;2001;2004;9;5;8
STEINWAY MUSICAL INSTRUMENTS INC;1;0;3.720917286;0.386760173;2.512866236;2.063009454;0.97187658;0.744209884;0.630927331;0.011504865;0.044977754;0.829035813;1;0;0;0;0;0;1996;1999;4;0;3
STEINWAY MUSICAL INSTRUMENTS INC;2;0;3.750327738;0.41690913;2.498790391;2.414264123;1.041768527;0.715940279;0.596758569;0.051367038;0.180831826;1.134529476;0;1;0;0;0;0;1997;2000;5;1;4
STEINWAY MUSICAL INSTRUMENTS INC;3;0;4.033354637;0.451306146;2.28855609;2.582662539;1.032839428;0.676828902;0.548277678;0.058645356;0.181468443;1.254337308;0;0;1;0;0;0;1998;2001;6;2;5
STEINWAY MUSICAL INSTRUMENTS INC;4;0;3.824684713;0.410136255;2.3988031;2.212525512;0.98383612;0.682852077;0.574875755;0.056016484;0.17662573;0.853905854;0;0;0;1;0;0;1999;2002;7;3;6
STEINWAY MUSICAL INSTRUMENTS INC;5;0;4.692054785;0.495187473;1.587998742;2.12133304;0.786357085;0.731619949;0.65390812;0.040074345;0.149319389;0.519160977;0;0;0;0;1;0;2000;2003;8;4;7
STEINWAY MUSICAL INSTRUMENTS INC;6;0;5.261300604;0.506603225;1.681074023;2.273991848;0.851637522;0.709276882;0.628631282;0.027337938;0.094034277;0.500332209;0;0;0;0;0;1;2001;2004;9;5;8
STERICYCLE INC;1;0;2.595045834;0.265016771;1.679003901;0.782240071;0.444964192;0.27451727;0.102925681;-0.043314296;-0.059704104;7.595271132;1;0;0;0;0;0;1996;1999;4;0;3
STERICYCLE INC;2;0;1.587794348;0.117825761;6.39950094;1.106063871;0.754026066;0.264593474;0.071648007;0.023356091;0.031759428;9.454791665;0;1;0;0;0;0;1997;2000;5;1;4
STERICYCLE INC;3;0;1.0564813;0.011927778;57.18782411;0.878016987;0.682123677;0.451168738;0.30423675;0.058442023;0.106484502;3.972751906;0;0;1;0;0;0;1998;2001;6;2;5
STERICYCLE INC;4;0;1.529931733;0.045079945;4.946310201;0.256341582;0.222979391;0.801750964;0.750581766;0.02344466;0.118258632;0.67539987;0;0;0;1;0;0;1999;2002;7;3;6
STERICYCLE INC;5;0;2.110987407;0.080099401;6.758570278;0.638541455;0.541357432;0.774742383;0.719260364;0.024266617;0.107728285;1.479776763;0;0;0;0;1;0;2000;2003;8;4;7
STERICYCLE INC;6;0;1.546143042;0.056325973;10.37221936;0.695059599;0.584225343;0.62164581;0.534863716;0.023936993;0.063266096;3.347832994;0;0;0;0;0;1;2001;2004;9;5;8
STERIS CORP;1;0;7.25730111;0.805326939;1.072744828;13.09528476;0.863910309;0.128701964;0;0.081264986;0.093268873;37.87245093;1;0;0;0;0;0;1992;1995;4;0;3
STERIS CORP;2;0;5.184141461;0.709095167;1.512826435;8.834008221;1.072737914;0.176916772;0;0.149034297;0.18106832;21.5487296;0;1;0;0;0;0;1993;1996;5;1;4
STERIS CORP;3;0;4.091090142;0.537208751;2.179524568;4.051437215;1.170859672;0.187601333;0;0.159145975;0.195896401;31.90303941;0;0;1;0;0;0;1994;1997;6;2;5
STERIS CORP;4;0;2.708473174;0.387597081;2.75604449;2.770782696;1.068234799;0.269108672;0;0.149870559;0.205051768;25.19017971;0;0;0;1;0;0;1995;1998;7;3;6
STERIS CORP;5;0;1.89076679;0.262031124;4.158722066;2.455388801;1.089714618;0.45367825;0.108528562;-0.056735038;-0.103849129;6.040328675;0;0;0;0;1;0;1996;1999;8;4;7
STERIS CORP;6;0;2.029613214;0.238525245;4.119900608;1.854816968;0.982700303;0.509846038;0.298690388;0.089435701;0.182464507;4.395021876;0;0;0;0;0;1;1997;2000;9;5;8
STEWART ENTERPRISES INC;1;0;2.233829095;0.107743383;4.912410847;0.657545758;0.529279765;0.508338199;0.293434865;0.036261566;0.073753067;1.382168639;1;0;0;0;0;0;1991;1994;4;0;3
STEWART ENTERPRISES INC;2;0;2.035781184;0.090075564;5.283373318;0.578281472;0.475902834;0.524160331;0.36631042;0.04732998;0.099466234;1.504528501;0;1;0;0;0;0;1992;1995;5;1;4
STEWART ENTERPRISES INC;3;0;2.276740794;0.094597903;4.25916944;0.484667656;0.402908499;0.48825329;0.345584502;0.050902041;0.099467255;2.329497869;0;0;1;0;0;0;1993;1996;6;2;5
STEWART ENTERPRISES INC;4;0;2.059092686;0.067664836;4.950140134;0.385689526;0.334950421;0.571141311;0.444800744;0.035888015;0.083682612;1.236639389;0;0;0;1;0;0;1994;1997;7;3;6
STEWART ENTERPRISES INC;5;0;2.150349887;0.078915798;4.425297576;0.409657476;0.349225888;0.541736538;0.396106205;0.024755874;0.054021051;1.768208554;0;0;0;0;1;0;1995;1998;8;4;7
STEWART ENTERPRISES INC;6;0;2.334476472;0.071789338;4.419610436;0.362849433;0.317280907;0.599216218;0.485166662;0.037554331;0.093702222;1.736359704;0;0;0;0;0;1;1996;1999;9;5;8
STILLWATER MINING CO;1;0;8.192850332;0.44174517;0.864276549;0.768435962;0.381789991;0.138939922;0.012809405;0.012918735;0.015003291;12.82665636;1;0;0;0;0;0;1994;1997;4;0;3
STILLWATER MINING CO;2;0;4.33693347;0.213374442;1.562304933;0.461275928;0.333355943;0.184183752;0.061786439;0.0004193;0.000513964;12.93107635;0;1;0;0;0;0;1995;1998;5;1;4
STILLWATER MINING CO;3;0;3.098654713;0.138501938;1.691765979;0.294546998;0.234312867;0.401167104;0.303366646;0.046192322;0.077137249;3.792080543;0;0;1;0;0;0;1996;1999;6;2;5
STILLWATER MINING CO;4;0;2.882112827;0.100576305;3.33464908;0.396444852;0.335386682;0.383157592;0.303161578;-0.023457916;-0.038029026;3.915410406;0;0;0;1;0;0;1997;2000;7;3;6
STILLWATER MINING CO;5;0;3.207649241;0.174916725;1.816221647;0.425939599;0.317687543;0.321280477;0.205547754;0.039846757;0.058708724;12.80422495;0;0;0;0;1;0;1998;2001;8;4;7
STILLWATER MINING CO;6;0;1.235772796;0.01821284;17.51484927;0.352660183;0.318995151;0.32523317;0.207122314;0.077627506;0.115043453;7.760901611;0;0;0;0;0;1;1999;2002;9;5;8
STOLT NIELSEN S A;1;0;1.117709781;0.021147149;32.27938065;0.854127495;0.682616871;0.552775629;0.424347444;0.046470252;0.103908139;0.938822636;1;0;0;0;0;0;1996;1999;4;0;3
STOLT NIELSEN S A;2;0;1.286822063;0.046613217;13.62546427;0.803072832;0.635126721;0.557775001;0.392427045;0.098682261;0.22314944;0.868240236;0;1;0;0;0;0;1997;2000;5;1;4
STOLT NIELSEN S A;3;0;1.268718526;0.044027093;13.56567928;0.753987272;0.597257428;0.623563849;0.48286188;0.032004986;0.085021022;0.294191868;0;0;1;0;0;0;1998;2001;6;2;5
STOLT NIELSEN S A;4;0;1.234772215;0.036407415;15.99433297;0.720222634;0.582312316;0.626722966;0.494492278;0.015337492;0.041088763;0.405673605;0;0;0;1;0;0;1999;2002;7;3;6
STOLT NIELSEN S A;5;0;0.941583833;-0.0125898;-48.34484211;0.763610918;0.608651886;0.705998681;0.551495293;0.005396395;0.018355003;0.32824882;0;0;0;0;1;0;2000;2003;8;4;7
STOLT NIELSEN S A;6;0;0.863450816;-0.038016815;-17.73808929;0.887757544;0.674345661;0.722896044;0.536848741;0.005964942;0.02152601;0.298187557;0;0;0;0;0;1;2001;2004;9;5;8
STONE ENERGY CORP;1;0;1.946608426;0.182648356;1.569024488;0.458967194;0.286579744;0.414188686;0.267899184;0.08756135;0.149470228;3.808943581;1;0;0;0;0;0;1993;1996;4;0;3
STONE ENERGY CORP;2;0;1.185702927;0.040352505;7.127112848;0.387413324;0.287596857;0.444823384;0.2712785;0.036560079;0.065853059;4.639426719;0;1;0;0;0;0;1994;1997;5;1;4
STONE ENERGY CORP;3;0;1.281814849;0.0385702;7.290388521;0.341017793;0.28119174;0.520098953;0.416407252;0.041703714;0.086900653;2.499579501;0;0;1;0;0;0;1995;1998;6;2;5
STONE ENERGY CORP;4;0;1.251789613;0.03191408;8.477181022;0.321561349;0.270541437;0.310234663;0.1533998;0.052687125;0.076384129;6.904842995;0;0;0;1;0;0;1996;1999;7;3;6
STONE ENERGY CORP;5;0;1.185797469;0.023515858;8.35854951;0.231267837;0.196558462;0.557702516;0.457366946;0.033655801;0.076093133;2.551846262;0;0;0;0;1;0;1997;2000;8;4;7
STONE ENERGY CORP;6;0;1.222082418;0.026976719;11.65833663;0.369330129;0.314503671;0.712513988;0.665896951;-0.140918147;-0.490173927;1.659640771;0;0;0;0;0;1;1998;2001;9;5;8
STONERIDGE INC;1;0;1.683572082;0.19081732;10.02108971;3.607679151;1.912197486;0.331229024;0.054938713;0.199784748;0.298734178;4.602340003;1;0;0;0;0;0;1997;2000;4;0;3
STONERIDGE INC;2;0;1.36592009;0.066107103;11.94341461;1.048207635;0.789544534;0.701399119;0.628765592;0.052341581;0.175289438;1.138430181;0;1;0;0;0;0;1998;2001;5;1;4
STONERIDGE INC;3;0;1.669351759;0.11042676;8.756367347;1.334447317;0.966937274;0.668301568;0.588966614;0.058959572;0.177750531;0.740878002;0;0;1;0;0;0;1999;2002;6;2;5
STONERIDGE INC;4;0;1.698164536;0.114877438;8.332713052;1.328429978;0.957240727;0.623833743;0.530355655;0.046928601;0.124754945;0.34769232;0;0;0;1;0;0;2000;2003;7;3;6
STONERIDGE INC;5;0;1.367237585;0.069580096;12.59656457;1.182898939;0.876470173;0.610692472;0.490294055;0.004417831;0.011347922;0.500478101;0;0;0;0;1;0;2001;2004;8;4;7
STONERIDGE INC;6;0;1.947335751;0.149637471;7.447836474;1.609568295;1.114475416;0.621971995;0.535514823;-0.085406573;-0.225926578;0.750364135;0;0;0;0;0;1;2002;2005;9;5;8
STRATASYS INC;1;0;6.631637163;0.747686885;0.744647417;4.657248175;0.556763108;0.321045674;0.017219388;-0.16654428;-0.245295263;16.03096447;1;0;0;0;0;0;1994;1997;4;0;3
STRATASYS INC;2;0;6.772146113;0.635385775;0.812831263;2.029028427;0.516461422;0.119376728;0.010337231;0.018647901;0.021175799;33.45448803;0;1;0;0;0;0;1995;1998;5;1;4
STRATASYS INC;3;0;5.128399102;0.641769696;1.135103011;3.592476451;0.728474715;0.160728476;0.00358477;0.111337126;0.132659244;21.68289003;0;0;1;0;0;0;1996;1999;6;2;5
STRATASYS INC;4;0;5.675536633;0.676072235;1.124449841;4.239164639;0.760209317;0.151267189;0.00409355;0.013210548;0.015565026;11.85687637;0;0;0;1;0;0;1997;2000;7;3;6
STRATASYS INC;5;0;2.446796958;0.45290119;1.738783166;3.364485013;0.787496964;0.317722748;0.006820752;-0.080553532;-0.118065687;2.193149689;0;0;0;0;1;0;1998;2001;8;4;7
STRATASYS INC;6;0;3.442336496;0.527254602;1.920840143;3.942830185;1.012771804;0.224449652;0.01092746;0.057769515;0.074488413;4.838265303;0;0;0;0;0;1;1999;2002;9;5;8
STRATTEC SECURITY CORP;1;0;1.905352544;0.270715947;5.815786704;3.659185095;1.574426203;0.415959374;0;0.092378358;0.158171116;3.521390605;1;0;0;0;0;0;1995;1998;4;0;3
STRATTEC SECURITY CORP;2;0;1.919984736;0.261807651;6.441049042;3.717512171;1.686315917;0.41718354;0.028756435;0.093085556;0.159716758;3.053808001;0;1;0;0;0;0;1996;1999;5;1;4
STRATTEC SECURITY CORP;3;0;2.37423651;0.338657245;4.909225601;4.007003574;1.662544817;0.413676322;0.082398168;0.10264558;0.175066408;3.651417525;0;0;1;0;0;0;1997;2000;6;2;5
STRATTEC SECURITY CORP;4;0;2.710934075;0.397720327;4.349055952;4.6771407;1.729707957;0.348154597;0;0.124900461;0.191610558;4.567819156;0;0;0;1;0;0;1998;2001;7;3;6
STRATTEC SECURITY CORP;5;0;2.692091795;0.427952948;3.693425198;4.952824451;1.5806122;0.357653245;0;0.132728521;0.20663064;4.090566316;0;0;0;0;1;0;1999;2002;8;4;7
STRATTEC SECURITY CORP;6;0;1.953051228;0.298214383;6.917446177;5.304664819;2.062881945;0.445321246;0;0.169872089;0.306253101;2.844370724;0;0;0;0;0;1;2000;2003;9;5;8
STRAYER EDUCATION INC;1;0;2.274259532;0.325666011;2.889752156;2.247328477;0.941094059;0.259524906;0;0.299276484;0.404168197;17.51269036;1;0;0;0;0;0;1996;1999;4;0;3
STRAYER EDUCATION INC;2;0;2.589852173;0.26372658;2.573054383;1.189677563;0.678582832;0.168256766;0;0.184387652;0.22168819;38.93168362;0;1;0;0;0;0;1997;2000;5;1;4
STRAYER EDUCATION INC;3;0;2.539977588;0.24049369;2.691092759;1.072681362;0.647190827;0.159563955;0;0.184742552;0.219817502;35.87081479;0;0;1;0;0;0;1998;2001;6;2;5
STRAYER EDUCATION INC;4;0;2.075529768;0.185226716;3.840176124;1.106993269;0.711303211;0.173656419;0;0.197011091;0.238413047;17.71181392;0;0;0;1;0;0;1999;2002;7;3;6
STRAYER EDUCATION INC;5;0;2.249918206;0.224460504;2.924762547;1.101574604;0.656493676;0.179580154;0;0.182215731;0.222100589;18.28384843;0;0;0;0;1;0;2000;2003;8;4;7
STRAYER EDUCATION INC;6;0;2.733773912;0.451144016;1.863258837;2.912203689;0.840598074;1.609767577;0;0.206438708;-0.338553108;13.7874645;0;0;0;0;0;1;2001;2004;9;5;8
SUBMICRON SYSTEMS CORP;1;0;3.246912413;0.635174031;1.491335546;11.53244639;0.94725761;0.328820426;0.060017916;0.052022813;0.07750953;5.315954763;1;0;0;0;0;0;1993;1996;4;0;3
SUBMICRON SYSTEMS CORP;2;0;2.245557352;0.439335497;2.736057062;5.780670359;1.202046989;0.411063381;0.081675893;0.015998948;0.027165823;3.072595481;0;1;0;0;0;0;1994;1997;5;1;4
SUBMICRON SYSTEMS CORP;3;0;1.841775224;0.385059973;2.609635509;6.380020552;1.004866179;0.625141931;0.301023576;0.027404277;0.073105741;2.046916397;0;0;1;0;0;0;1995;1998;6;2;5
SUBMICRON SYSTEMS CORP;4;0;1.355494498;0.203424016;6.693887092;6.069585568;1.361697397;0.772293423;0.467691337;-0.159678879;-0.70124843;0.716354953;0;0;0;1;0;0;1996;1999;7;3;6
SUBMICRON SYSTEMS CORP;5;1;1.288569144;0.151152274;10.84709144;5.044053999;1.639562539;1.125443827;1.318276463;-0.79642594;6.348865155;0.662344698;0;0;0;0;1;0;1997;2000;8;4;7
SUBURBAN PROPANE PARTNERS LP;1;0;1.185276844;0.023365667;37.52496563;1.030891235;0.876795834;0.796043962;0.722252019;0.015935865;0.078133824;0.837987849;1;0;0;0;0;0;1996;1999;4;0;3
SUBURBAN PROPANE PARTNERS LP;2;0;1.079213243;0.009865959;100.6698452;1.147437823;0.993204594;0.81808639;0.751867943;0.017508858;0.096248203;0.828175398;0;1;0;0;0;0;1997;2000;5;1;4
SUBURBAN PROPANE PARTNERS LP;3;0;1.450365917;0.056514498;16.18410913;1.118138221;0.914636804;0.797413527;0.743267726;0.052311994;0.258220569;0.92582486;0;0;1;0;0;0;1998;2001;6;2;5
SUBURBAN PROPANE PARTNERS LP;4;0;0.763421548;-0.036966415;-25.43305023;1.067509728;0.940168685;0.896262249;0.862130559;0.034038712;0.328122715;0.653907018;0;0;0;1;0;0;1999;2002;7;3;6
SUBURBAN PROPANE PARTNERS LP;5;0;0.929248978;-0.012061739;-89.9719372;1.289500366;1.085218047;0.919818808;0.893223014;0.049969136;0.623202703;0.687102859;0;0;0;0;1;0;2000;2003;8;4;7
SUBURBAN PROPANE PARTNERS LP;6;0;0.767037009;-0.052231931;-24.45593704;1.542683998;1.277380825;0.91846679;0.879503862;0.074010451;0.907733805;0.971100009;0;0;0;0;0;1;2001;2004;9;5;8
SUN HYDRAULICS CORP;1;0;1.822767739;0.114255746;10.52426227;1.609981192;1.202457436;0.344434246;0.181707659;0.08822042;0.134571428;4.125509814;1;0;0;0;0;0;1997;2000;4;0;3
SUN HYDRAULICS CORP;2;0;1.54539289;0.092249955;12.76976367;1.594910024;1.178010126;0.344220652;0.149377152;0.092544945;0.141122079;2.517416326;0;1;0;0;0;0;1998;2001;5;1;4
SUN HYDRAULICS CORP;3;0;2.111578675;0.136045822;7.990363686;1.465894982;1.087055593;0.357368042;0.209779876;0.028576334;0.044467651;1.812494543;0;0;1;0;0;0;1999;2002;6;2;5
SUN HYDRAULICS CORP;4;0;3.212550252;0.196632181;6.317506716;1.738602021;1.242225122;0.319041848;0.18925817;0.060909684;0.08944703;2.059627274;0;0;0;1;0;0;2000;2003;7;3;6
SUN HYDRAULICS CORP;5;0;3.852868948;0.206931174;5.085537634;1.460521874;1.052356272;0.291692309;0.17469243;0.015384615;0.021720243;2.727106926;0;0;0;0;1;0;2001;2004;8;4;7
SUN HYDRAULICS CORP;6;0;3.865951737;0.20595649;5.031571564;1.434939193;1.036284818;0.311246689;0.160308481;0.028546199;0.041446188;3.00933707;0;0;0;0;0;1;2002;2005;9;5;8
SUN TELEVISION & APPLIANCES INC;1;0;1.631490338;0.18330817;12.88335548;4.486256167;2.36162432;0.540865573;0.243993217;0.050295419;0.109543994;1.6939523;1;0;0;0;0;0;1991;1994;4;0;3
SUN TELEVISION & APPLIANCES INC;2;0;2.659225155;0.420606455;5.396023111;6.964152228;2.269602151;0.358640204;0.008519702;0.066031291;0.102955145;5.0707023;0;1;0;0;0;0;1992;1995;5;1;4
SUN TELEVISION & APPLIANCES INC;3;0;2.631034916;0.412143833;6.391709232;7.859659859;2.63430354;0.404134246;0.071022585;0.077602887;0.130235522;4.153117174;0;0;1;0;0;0;1993;1996;6;2;5
SUN TELEVISION & APPLIANCES INC;4;0;2.467836699;0.349768755;7.677210851;6.518500896;2.685248484;0.474180817;0.226324474;0.062609596;0.119070582;1.08985449;0;0;0;1;0;0;1994;1997;7;3;6
